Date;KOMMUNIKATIONSDIENSTE (.SPLRCL);DISKRETIONÄRE KONSUMGÜTER(.SPLRCD);GRUNDBEDARFSGÜTER(.SPLRCS);ENERGIE(.SPNY);FINANZSEKTOR(.SPSY);GESUNDHEITSWESEN(.SPXHC);INDUSTRIE(.SPLRCI);TECHNOLOGIE(.SPLRCT);MATERIALIEN(.SPLRCM);IMMOBILIEN(.SPLRCR);VERSORGUNGSUNTERNEHMEN(.SPLRCU)
22.04.2002;121.99;244.1885;242.62;222.7112;360.9049;352.41;243.5147;309.01;142.0947;94.64;150.9513
19.04.2002;128.75;243.7003;242.15;225.7534;362.7469;357.21;248.0802;309.02;145.9771;96.43;150.5464
18.04.2002;132.07;247.2877;241.44;224.9038;367.9116;353.06;248.5403;310.78;145.529;97.73;149.7838
17.04.2002;134.76;245.8378;239.11;223.9819;367.7778;350.69;249.7584;310.38;147.171;97.48;147.7964
16.04.2002;135.18;246.6237;239.97;222.4495;369.3224;353.17;251.2462;296.39;146.7883;98.56;145.5426
15.04.2002;125.37;247.8534;241.53;218.7808;367.5957;356.81;246.0801;297.26;143.9755;99.75;147.38
12.04.2002;126.93;244.9472;238.95;215.1719;359.9343;348.48;252.2258;292.54;145.2104;100.82;147.4511
11.04.2002;124.26;246.6212;241.79;221.8447;364.8791;351.45;251.2708;301.61;145.6485;99.62;150.0948
10.04.2002;130.94;243.2199;240.81;224.8324;360.7773;357.99;262.6054;297.99;147.2166;100.32;147.8582
09.04.2002;130.81;248.041;243.14;222.5216;370.2149;352.94;257.9939;308.05;143.7872;99.26;149.1768
08.04.2002;136.36;245.9941;238.9;225.1543;369.0826;349.22;258.5971;309.15;143.79;99.07;148.5653
05.04.2002;138.62;245.1506;237.85;222.2526;366.9877;352.53;258.2882;315.6;143.6955;98.14;149.2835
04.04.2002;139.94;243.2425;236.73;224.7531;365.6439;357.05;257.774;314.16;141.6723;97.42;149.0498
03.04.2002;139.94;241.0917;237.15;228.8675;363.4097;347.5;255.0139;318.48;143.3083;96.95;150.3989
02.04.2002;139.67;238.829;234.75;232.7235;361.1826;353.85;258.5994;331.54;145.5682;97.27;149.0635
01.04.2002;140.55;240.9415;236.65;230.4315;364.8866;359.06;260.1756;326.34;146.1279;96.82;149.4259
28.03.2002;141.35;243.6467;236.67;229.7436;363.7523;362.92;261.3513;320.89;146.8384;96.29;149.4402
27.03.2002;140.11;246.9479;236.99;230.0514;365.7944;364.31;260.8686;321.46;147.8974;96.84;147.4283
26.03.2002;140.76;247.2007;237.2;226.8311;367.0307;359.14;258.9892;319.11;145.3104;96.6;148.7944
25.03.2002;140.53;245.3423;237.42;224.1436;363.2132;357.86;256.5563;326.5;143.1135;96.66;149.4079
22.03.2002;141.92;245.4931;235.23;226.4485;359.7302;363.52;261.848;331;144.6476;96.95;150.1787
21.03.2002;144.52;249.2287;236.74;229.4529;365.6616;366.41;261.5081;323.36;145.9055;97.08;146.3682
20.03.2002;145.04;250.3688;235.4;229.1912;365.172;364.79;266.4359;334.26;148.3908;96.46;146.3406
19.03.2002;145.99;253.6625;233.8;231.5121;365.1879;365.75;270.6684;332.62;148.8745;96.71;145.7158
18.03.2002;146.67;255.385;234.65;230.4748;371.3984;370.82;269.3527;332.31;147.4774;96.47;143.7983
15.03.2002;146.65;254.8224;232.15;229.0937;369.5197;375.47;269.6105;329.97;147.0789;97.09;143.3854
14.03.2002;145.99;253.926;232.76;226.9178;371.5918;376.19;269.2568;333.35;145.4906;97.04;143.3309
13.03.2002;147.11;249.4647;229.6;227.1674;364.5269;370.02;268.8085;342.26;143.7751;95.81;144.6655
12.03.2002;148.5;249.4276;228.81;229.7325;363.9104;375.43;273.5936;349.26;145.928;96.39;146.0023
11.03.2002;149.33;250.5808;230.12;227.4571;367.0221;371.23;274.8328;350.59;145.3863;96.12;145.2511
08.03.2002;148.61;251.2306;228.1;224.194;366.0847;370.69;272.1844;340.02;144.7451;96.81;145.6721
07.03.2002;148.81;250.8777;228.51;225.3827;364.0538;369.19;272.0025;341.7;146.0815;97;144.6731
06.03.2002;150.37;248.7404;227.95;225.3872;362.4479;373.99;274.9044;338.99;146.8767;97.08;141.7903
05.03.2002;146.31;248.3393;229.72;221.1863;365.111;368.3;268.475;336.27;144.3403;96.57;138.8719
04.03.2002;147.56;245.6081;229;221.7763;359.3509;369.01;271.5399;324.66;148.4575;95.25;135.9867
01.03.2002;147.2;250.693;231.34;218.6792;359.1034;368.39;263.645;307.34;144.1034;94.14;133.5352
28.02.2002;144.47;246.9309;232.8;215.4424;347.651;371.99;257.5039;311.92;142.1653;93.31;134.3666
27.02.2002;144.62;242.5916;229.47;214.5442;343.3844;379.6;258.6933;315.83;142.2002;93.65;133.6959
26.02.2002;144.61;243.142;229.45;214.137;341.9773;381.45;257.2303;317.87;141.7885;93.48;131.919
25.02.2002;144.88;243.7664;230.55;215.2389;339.3946;384.16;257.4576;306.78;141.1351;93.86;132.2198
22.02.2002;140.46;242.4709;231.2;212.7366;338.1953;383.14;251.3079;306.14;140.5847;93.46;130.7447
21.02.2002;138.1;238.4645;228.77;206.3868;330.1223;382.46;249.2374;321.88;139.1863;91.99;130.9599
20.02.2002;142.57;237.1524;224.46;204.7798;330.4745;381.78;249.8675;319.04;138.1936;92.9;131.4518
19.02.2002;139.35;239.6873;226.72;204.7438;335.565;381.67;244.8348;329.38;136.4448;91.68;133.1009
15.02.2002;140.99;236.0694;223.72;206.8366;330.672;385.86;248.3188;340.21;139.0748;93.33;135.0388
14.02.2002;142.56;240.2761;225.66;206.3341;339.3693;386.22;249.8499;342.92;137.5348;92.47;135.6519
13.02.2002;143.72;243.6811;224.09;205.1221;345.7844;384.24;250.5516;337.05;138.307;91.99;134.861
12.02.2002;143.53;243.1808;223.09;204.0079;345.0623;393.19;248.5499;341.95;137.4131;91.61;133.8018
11.02.2002;144.37;240.2323;222.02;205.3182;339.8297;393.04;250.5183;332.67;138.3679;92.48;132.4302
08.02.2002;145.28;241.3012;221.16;202.7198;341.9324;394.86;246.1816;327.99;134.3799;91.7;131.9254
07.02.2002;141.29;236.8111;219.92;202.1954;338.9405;390.4;243.7663;336.45;131.8803;91.11;130.9561
06.02.2002;137.41;232.1824;220.21;205.5469;329.9803;390.26;242.7233;339.3;131.8287;91.35;132.8996
05.02.2002;141.28;230.9078;220.77;203.2172;328.147;387.39;240.0853;342.7;131.9156;92.1;135.5337
04.02.2002;145.05;231.7239;222.42;204.2225;331.3776;385.85;240.6451;351.74;133.1405;93.18;138.1492
01.02.2002;152.04;232.2424;220.83;208.1201;333.5519;384.72;250.5011;357.53;134.6052;92.77;137.2005
31.01.2002;154.42;237.0879;220.83;207.2743;345.0068;387.05;251.6652;352.21;135.4249;92.77;134.9218
30.01.2002;151.98;239.7234;220.67;204.1741;348.9457;387.69;247.6427;345.56;132.0513;93.17;135.0674
29.01.2002;153.72;237.0331;217.55;201.8487;342.895;382.15;244.6149;357.15;130.9874;92.73;139.395
28.01.2002;158.25;233.0401;215.39;207.043;339.034;388.87;255.3923;355.26;132.8239;93.85;140.4145
25.01.2002;157.18;237.5703;219.08;208.3499;355.1472;388.1;256.0995;355.5;133.1031;93.98;140.6993
24.01.2002;158.84;235.093;218.58;206.8411;357.6601;382.58;252.7626;349.66;130.149;94.26;140.1366
23.01.2002;158.61;237.1482;217.21;205.0146;356.5106;383.7;250.675;343.79;126.9907;95.22;139.4282
22.01.2002;155.78;237.4691;218.4;199.7135;354.9309;381.81;252.3397;358.14;124.8751;95.18;141.6738
18.01.2002;159.35;234.1896;219.44;200.9754;354.9205;382.03;252.6931;371.54;124.2032;94.9;141.7953
17.01.2002;161.72;234.4545;218.62;202.3455;355.4754;383.32;252.123;360.73;124.4413;95.38;144.1537
16.01.2002;161.59;235.8432;218.32;201.9217;356.5588;380.26;248.6647;372.14;123.6;96.02;144.5748
15.01.2002;164.1;234.0088;216.66;206.8136;353.166;383.19;254.5731;370.03;126.9265;96.67;144.1744
14.01.2002;164.02;237.8876;217.66;202.9993;357.5617;376.88;254.6714;374.66;127.2917;97.01;143.5488
11.01.2002;164.81;236.4141;216;204.0564;350.685;382.04;255.8746;379.49;131.1575;96.44;145.1889
10.01.2002;166.24;238.5898;214.93;207.9646;353.8169;381.14;260.3125;382.14;132.1944;96.37;144.6333
09.01.2002;165.29;242.0773;214.33;208.2348;357.46;383.42;260.6055;383.03;135.2315;96.67;145.0792
08.01.2002;170.22;241.4679;214.05;209.7587;355.8135;382.27;262.1921;380.21;135.7321;96.92;146.9227
07.01.2002;171.03;245.0015;214.67;210.6471;353.9923;378.61;263.92;384.57;138.2156;97.37;145.8453
04.01.2002;172.57;245.5021;214.51;211.4291;358.6065;375.22;268.2754;381.59;138.3163;97.58;146.4706
03.01.2002;173.74;244.7098;216.15;210.0524;361.1801;370.8;265.8192;363.03;135.3198;98.16;147.8041
02.01.2002;171.43;241.5541;218.13;211.012;356.0656;373.49;266.0946;352.7;133.1639;97.43;145.8831
31.12.2001;168.11;241.4131;219.13;211.3019;354.1535;378.01;265.7687;359.78;132.9315;97.15;146.2958
28.12.2001;170.05;241.8771;218.39;213.5047;355.2571;374.8;268.9049;359.1;133.2704;97.37;145.7621
27.12.2001;169.72;244.8283;219.44;212.5329;357.8559;382.29;268.4314;355.31;132.6298;96.49;143.832
26.12.2001;167.15;242.8195;221.25;211.7081;354.5505;381.61;266.4071;353.18;132.0927;97.03;142.3969
24.12.2001;166.88;240.4738;220.96;208.3001;352.1909;377.4;266.4508;354.76;132.0634;96.42;141.0923
21.12.2001;167.47;238.7745;220.54;205.863;351.2883;373.56;266.6916;350.77;130.9058;95.62;141.8265
20.12.2001;167.54;239.022;220.81;204.1303;351.6836;377.88;264.3298;364.27;132.9578;95.29;142.7192
19.12.2001;167.26;236.981;219.48;204.7511;353.4336;379.99;265.1534;369.59;133.397;95.35;137.5105
18.12.2001;166.97;238.3664;219.43;201.4067;354.8538;381.95;262.0092;367.72;136.0454;96.2;134.7478
17.12.2001;168.74;237.2848;217.14;200.2466;349.1668;386.99;256.9188;363.33;132.1693;96.39;137.0594
14.12.2001;164.23;236.7952;215.41;198.9096;345.6059;384.2;253.6144;360.16;131.2458;95.38;138.75
13.12.2001;163.58;234.347;213.95;196.4139;342.5171;378.51;252.3986;378.01;130.742;94.32;137.3484
12.12.2001;164.45;233.1372;213.81;200.2997;344.4894;381.1;254.4617;374.62;133.6719;95.55;136.3132
11.12.2001;164.55;235.0928;212.4;199.1909;349.4799;381.55;254.2574;372.7;134.8613;97.58;140.9519
10.12.2001;165.01;234.4888;211.24;201.8935;350.5025;382.34;253.9655;378.83;133.8446;96.91;144.4747
07.12.2001;166.31;233.6912;213.24;204.7831;349.2093;383.13;257.7615;386.2552;136.5238;97.83;142.3458
06.12.2001;169.7005;240.2019;214.43;203.1716;354.8293;382.85;259.3508;386.3557;139.6338;97.57;144.242
05.12.2001;168.9723;244.03;215.09;209.9431;355.5256;381.64;258.5729;366.8393;139.8503;97.08;143.7577
04.12.2001;167.1816;245.1378;217.65;205.9189;353.4832;377.18;253.7566;354.7082;135.6494;97.14;140.7245
03.12.2001;166.654;236.3439;217.29;203.1401;347.1765;377.8;250.0563;359.7281;134.5333;95.6;142.613
30.11.2001;165.3319;232.8009;216.91;200.7266;342.8813;378.81;254.6292;359.1898;136.3529;96.91;143.4026
29.11.2001;167.17;236.2206;217.31;201.0598;348.2303;380.44;256.435;349.1609;134.5944;96.59;142.8078
28.11.2001;166.7483;233.5943;216.77;198.3873;351.1175;381.1;254.5305;359.7737;135.0065;95.35;148.6934
27.11.2001;168.5373;233.4163;214.66;200.5439;347.7222;384.28;260.4528;362.1156;136.0127;95.8;148.1173
26.11.2001;171.1807;236.619;216.03;201.0895;356.5717;385.59;261.4262;355.1542;135.8357;96.55;149.7622
23.11.2001;169.5982;239.6594;218.81;204.836;357.8682;390.01;259.5077;349.4598;136.7588;96.68;148.6195
21.11.2001;168.6629;237.7358;219.79;202.0347;354.7285;389.67;256.1367;351.6864;134.5801;95.93;151.9104
20.11.2001;169.7581;234.5805;218.46;203.6967;349.0323;390.07;258.2325;363.5212;135.5707;95.12;150.6346
19.11.2001;172.0905;236.979;219.73;196.901;351.4009;389.79;260.4753;358.205;136.2488;96.75;151.5243
16.11.2001;171.6897;240.3873;220.28;197.8071;353.3425;389.61;257.2981;359.0047;134.1535;96.26;150.9638
15.11.2001;171.9601;235.357;220.79;194.9633;348.1875;387.83;258.4239;359.1469;134.6486;97.53;153.645
14.11.2001;167.1929;238.149;220.99;204.0331;352.2832;386.49;255.9509;357.1026;133.3586;95.8;157.0341
13.11.2001;166.4366;236.1455;220.12;214.9655;353.3423;383.51;253.9665;345.8914;131.0897;95.32;155.206
12.11.2001;165.834;231.7417;218.48;212.5072;351.5729;382.11;248.6843;342.4212;127.9922;94.05;154.3548
09.11.2001;167.6273;225.3392;217.08;214.3387;344.6537;378.78;252.0725;341.7923;129.4341;93.07;153.3866
08.11.2001;166.5979;226.1416;217.19;209.5111;345.1832;376.87;252.0126;343.4995;128.9008;94.31;149.9958
07.11.2001;165.1938;225.2289;216.94;207.5317;346.9826;379.19;249.0367;343.4308;129.3307;94.57;152.3497
06.11.2001;166.8281;222.2775;219.32;207.026;347.0063;384.74;249.7865;332.2579;128.7352;94.96;152.228
05.11.2001;166.3804;224.7056;219.6;207.5958;345.3087;391.26;246.3537;322.8791;126.6964;92.72;148.2105
02.11.2001;164.9857;220.2118;218.51;209.0247;340.158;396.58;242.0342;321.8003;126.3325;91.67;151.2182
01.11.2001;165.3486;215.4712;217.37;213.7159;334.3934;396.12;239.4509;307.348;124.6449;94.15;151.4311
31.10.2001;162.4079;213.0262;215.83;209.5232;331.7831;396.93;233.1198;303.4443;122.1691;92.68;150.1177
30.10.2001;163.5585;208.0684;212.7;210.3894;325.5518;397.72;232.6159;310.0579;123.5151;91.9;153.0026
29.10.2001;167.5105;205.4718;213.2;216.9647;329.1052;399.68;237.7722;325.3972;125.1948;90.57;153.0381
26.10.2001;168.6861;210.2554;214.76;218.1627;332.1113;398.56;245.773;328.551;127.4425;88.59;154.0639
25.10.2001;166.8866;217.4569;217.12;213.9117;341.6693;398.06;241.6231;319.2504;126.1705;89.04;150.6435
24.10.2001;167.0775;215.8727;215.86;209.8602;340.0055;395.92;237.7572;311.6179;125.395;88.23;156.191
23.10.2001;166.7359;213.4024;214.86;211.9319;335.0106;398.91;237.0934;312.1668;125.8391;91.35;159.3213
22.10.2001;170.5631;215.2522;215.64;212.4588;335.2824;401.86;238.0324;304.0714;125.1905;91.84;161.3198
19.10.2001;173.67;213.6188;216.69;209.4908;335.2753;399.65;234.9957;299.8828;122.0003;94.28;159.0135
18.10.2001;174.0042;211.8875;214.45;208.5051;326.7022;398.48;234.899;299.4582;122.6653;96.78;164.0732
17.10.2001;176.9232;208.8676;211.43;215.1111;330.5351;393.56;235.4643;313.4822;123.4583;97.24;165.6338
16.10.2001;178.6969;210.9078;210.16;216.4358;333.8054;390.59;241.7411;307.8468;125.539;98.37;162.3313
15.10.2001;181.4809;217.8815;211.46;214.4694;336.5266;386.22;241.7408;311.2056;124.4042;100;163.9431
12.10.2001;183.2493;216.6667;211.87;219.0705;331.4874;384.59;241.6283;308.68;125.3486;99.48;164.4868
11.10.2001;185.5669;216.7271;212.67;218.9596;328.6692;383.16;243.5715;292.2452;126.0967;99.74;163.8428
10.10.2001;188.5514;219.5457;215.23;219.8593;333.4952;384.73;237.7741;282.1383;122.1253;99.19;161.1254
09.10.2001;186.8378;212.2388;217.03;212.4036;329.3036;382.41;231.7572;293.0065;119.1147;100;163.4456
08.10.2001;186.3385;205.8304;214.63;210.9025;323.7391;382.45;232.4539;289.2877;117.6619;;163.8154
05.10.2001;185.1381;206.0325;214.26;210.3588;321.7564;384.05;235.3205;284.6248;120.7802;;163.4448
04.10.2001;186.3945;211.5237;214.92;209.4796;329.9256;385.13;234.7273;279.5407;119.163;;162.6739
03.10.2001;188.0004;210.8667;212.8;204.2456;338.5516;387.95;236.0376;259.0522;120.2975;;157.4255
02.10.2001;189.1449;214.0098;214.91;204.76;342.4326;384.95;231.1435;259.0716;119.6961;;153.2577
01.10.2001;187.768;206.5598;215.04;200.258;336.7123;384.17;227.4931;261.8532;118.6986;;152.1478
28.09.2001;187.8238;201.6572;213.43;203.1058;331.7919;385.04;228.5907;255.3427;119.3384;;146.2961
27.09.2001;184.7334;203.4366;214.05;196.8746;332.2458;380.6;221.6711;259.6394;115.75;;147.9347
26.09.2001;187.598;198.4167;213.18;186.928;323.5556;383.23;219.3524;268.8848;114.0025;;154.9249
25.09.2001;188.2775;196.8332;209.57;188.1361;318.2403;387.87;221.9154;269.2333;114.693;;156.5063
24.09.2001;182.1826;197.8456;210.41;188.0711;315.8147;390.85;220.4444;252.5563;114.751;;157.3245
21.09.2001;175.9418;196.9006;208.59;191.43;310.9812;391.81;205.1057;261.2096;109.4382;;160.0773
20.09.2001;183.581;185.752;204.42;193.7923;295.5881;390.63;203.5098;273.7625;111.3722;;158.5624
19.09.2001;183.8035;185.7029;212.33;199.7357;300.0436;391.9;215.418;278.6331;115.7769;;162.0667
18.09.2001;181.0772;193.817;217.24;207.9392;311.6334;398.22;221.9775;281.7107;117.1459;;165.4843
17.09.2001;175.1774;195.6052;219.7;213.5275;316.7997;390.61;225.6236;302.4368;116.1281;;169.3997
10.09.2001;177.3016;194.7801;220.17;219.9718;317.8705;388.74;248.3513;298.79;127.2152;;170.6033
07.09.2001;171.1846;215.9684;220.8;219.949;334.9469;391.16;248.9514;300.522;129.5998;;170.1113
06.09.2001;173.3804;215.6632;219.67;220.5702;333.6905;393.39;255.7293;313.7519;133.9041;;171.0307
05.09.2001;176.9684;224.9699;221.11;221.2247;341.1488;392.98;261.4904;316.4238;135.7792;;173.5851
04.09.2001;178.0922;232.9;223.64;220.0817;347.7083;388.68;259.8887;325.9791;136.1383;;172.4616
31.08.2001;177.7536;234.916;221.22;217.8768;351.8391;387.43;260.9284;322.5437;134.5633;;172.5588
30.08.2001;176.924;233.0246;218.53;218.1652;353.5971;391.11;258.3309;338.8554;133.4207;;175.8007
29.08.2001;177.5756;229.9408;219.26;220.7868;352.0809;384.73;261.5989;345.4418;134.6518;;176.599
28.08.2001;179.1852;237.1318;217.68;220.6676;354.295;386.63;264.5088;355.3945;135.7943;;176.417
27.08.2001;180.6468;241.3654;219.08;223.2633;357.6783;389.19;269.0302;354.9402;137.5316;;174.4599
24.08.2001;183.2424;245.0159;220.91;225.5406;362.4786;384.23;269.2376;335.9129;137.8312;;173.3396
23.08.2001;180.1438;246.8414;221.84;222.462;366.0601;386.44;264.0336;339.7872;134.801;;172.6132
22.08.2001;181.9306;240.7482;220.83;222.0279;365.2619;390.69;263.8657;332.9401;134.4095;;170.9219
21.08.2001;184.7871;241.6321;218.98;220.5825;366.7688;388.12;261.8316;344.1502;134.0574;;170.8963
20.08.2001;187.2614;241.078;217.65;221.4682;365.2372;382.79;265.5608;341.6976;133.8478;;170.2939
17.08.2001;184.5095;244.8181;218.03;222.1214;368.2086;380.04;262.9704;356.1518;133.6581;;170.8886
16.08.2001;188.5888;242.7861;214.78;225.7724;365.3629;368.6;266.9584;351.1036;133.6054;;171.1414
15.08.2001;187.6668;246.9127;214.6;225.9665;370.7699;360.49;266.414;362.1346;133.7888;;173.2619
14.08.2001;191.3842;246.1017;212.82;222.1789;372.11;355.25;266.8962;367.3072;134.3084;;172.5336
13.08.2001;190.5385;248.4049;211.48;221.3713;372.7027;353.28;268.3761;362.7891;133.9347;;174.408
10.08.2001;190.1827;251.2366;210.84;221.1438;373.314;362.21;269.4199;363.3009;133.6151;;173.4315
09.08.2001;186.8876;254.1942;210.62;218.7353;373.4905;366.65;266.0647;363.6253;131.7909;;171.6417
08.08.2001;187.939;254.6343;209.33;218.9874;372.4441;372.51;265.4708;377.2755;131.6896;;176.7279
07.08.2001;191.1919;255.6583;208.39;222.5103;373.3221;376.88;270.1301;379.6045;133.7259;;176.9741
06.08.2001;191.4785;258.8909;209.08;221.3058;377.4731;379.15;266.1035;386.3903;134.4347;;181.9394
03.08.2001;193.2785;257.5547;208.25;222.3773;375.745;374.2;270.718;391.0941;135.284;;182.1648
02.08.2001;195.2744;261.2016;209.36;225.8063;379.2304;382.9;269.5577;383.6117;135.3432;;179.7107
01.08.2001;198.6797;263.0081;210.2;225.5569;380.0395;389.79;271.3519;373.0934;134.6226;;178.0774
31.07.2001;195.9373;260.1665;208.31;226.7435;379.3701;383.07;272.9421;371.7027;136.1172;;179.1002
30.07.2001;197.8527;260.7304;210.02;229.1893;377.1403;377.34;271.7509;373.0398;133.6074;;178.2693
27.07.2001;199.1759;259.7044;207.6;230.0792;374.2954;381.13;274.8125;373.4328;133.6975;;178.0153
26.07.2001;197.4312;259.2406;207.06;228.3956;374.6744;384.33;272.2044;365.9024;134.9727;;173.6312
25.07.2001;194.7842;259.4162;208.47;225.2067;372.5265;387.9;270.9156;358.8821;134.4653;;168.3471
24.07.2001;188.3428;255.6448;208.85;216.8368;369.7219;393.03;269.3226;363.2459;131.7339;;176.0396
23.07.2001;193.598;250.3748;206.45;223.2073;367.8492;395.19;276.1251;371.7713;135.6224;;181.1746
20.07.2001;196.9551;252.9799;207.79;225.7424;371.4552;391.58;281.5791;377.3302;137.9455;;185.6104
19.07.2001;199.2979;257.9845;211.02;221.6128;373.852;392.18;281.8702;366.8983;139.1602;;185.7734
18.07.2001;196.3281;257.1286;210.98;217.7137;376.3113;388.83;279.9199;381.2747;138.4353;;187.6724
17.07.2001;197.791;257.309;210.77;220.173;380.1233;390.09;279.725;374.9546;135.5923;;188.3249
16.07.2001;196.2678;262.298;209.57;221.3098;379.2793;386.69;276.9009;387.7696;135.6927;;188.0398
13.07.2001;195.1501;260.8863;207.57;224.4727;374.1009;388.94;281.3773;385.2771;138.3584;;189.0218
12.07.2001;195.5052;260.9355;206.81;222.9504;377.6621;389.45;279.8467;359.0127;137.9676;;190.5509
11.07.2001;193.1496;258.6443;206.73;222.9383;374.5716;390.13;269.7173;354.1097;135.3323;;193.4573
10.07.2001;191.1444;250.4707;207.69;225.1361;366.6846;389.91;273.6233;368.3175;135.2186;;192.0909
09.07.2001;189.3237;249.376;206.49;227.3448;368.7595;387.33;277.1586;364.4778;136.1245;;190.9166
06.07.2001;185.835;252.1493;206.94;229.3125;376.9749;383.17;276.573;386.9775;134.6851;;189.6738
05.07.2001;189.4332;250.7796;207.04;230.2265;375.9086;381.9;283.4825;400.6891;136.8842;;187.2827
03.07.2001;191.0722;257.513;208.51;229.0693;383.746;386.48;285.8498;400.2626;136.5388;;187.1775
02.07.2001;191.1219;261.9264;210.11;230.0786;386.5071;384.15;287.0552;396.6937;137.3055;;186.9037
29.06.2001;188.0985;262.5423;210.59;230.5622;387.2456;385.37;282.6534;394.3449;135.9445;;186.3428
28.06.2001;185.048;259.9792;208.55;227.4027;383.8726;386.07;283.8509;382.7702;135.5156;;185.5812
27.06.2001;181.4307;259.4871;209.66;231.9262;384.561;388.73;280.9461;381.4787;135.0025;;183.3889
26.06.2001;182.2533;256.8021;206.97;238.0397;379.6643;391.95;282.6027;378.8211;134.2451;;182.1431
25.06.2001;180.4317;257.9132;208.06;237.648;380.6651;384.26;284.7868;372.2174;133.1387;;183.987
22.06.2001;182.3408;260.2216;207.33;238.1016;384.1613;381.2;289.6957;373.5916;135.269;;181.8368
21.06.2001;183.2372;262.8328;208.46;236.3928;388.8306;380.45;290.6346;368.9173;137.5223;;187.77
20.06.2001;181.4486;267.0259;209.59;238.2717;391.5902;379.44;289.2114;365.798;137.1609;;189.7371
19.06.2001;180.8799;261.0859;208.19;240.9747;379.1476;376.18;285.6012;365.1848;136.4433;;188.0303
18.06.2001;180.296;255.8805;206.25;241.3309;375.7467;381.63;287.8928;372.7323;135.984;;189.1837
15.06.2001;184.8565;254.5474;206.38;243.6804;371.6051;387.37;286.7593;377.5322;136.676;;186.3079
14.06.2001;188.4046;255.1439;207.87;242.6882;370.3563;385.51;286.3951;394.0951;137.5524;;192.253
13.06.2001;191.3569;257.4311;210.88;246.0185;369.4273;385.5;288.3344;406.8687;140.7751;;197.1464
12.06.2001;192.8755;261.8183;212.71;247.6299;375.5553;374.38;291.3058;407.9092;140.5534;;196.8552
